DATE,IM_TK,DA_TK,DA_SYSTEM_PRICE,DA_TOTAL_VOLUME,DA_BUY_VOLUME,DA_SELL_VOLUME,PRECIPITATION,RADIATION,WIND_DIRECTION,WIND_SPEED,TEMPERATURE,GAS_USD,USD_JPY,GAS_JPY,TTS,TTB,TTM
2023-07-01 17:00:00,10.57,11.77,10.62,16203800,19088600,23250700,0.0,0.51,202.5,2.3,26.8,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-01 17:30:00,11.41,12.98,11.22,16102400,19141500,22865300,0.0,0.51,202.5,2.3,26.8,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-01 18:00:00,26.11,13.09,11.32,16372850,19489450,22822550,0.0,0.22,180.0,2.7,26.5,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-01 18:30:00,28.5,13.46,11.53,16201650,19571000,22263450,0.0,0.22,180.0,2.7,26.5,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-01 19:00:00,20.23,13.24,11.61,16227000,19526250,22265050,0.0,0.05,180.0,2.2,25.7,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-01 19:30:00,15.72,12.96,11.38,16256650,19372050,22396350,0.0,0.05,180.0,2.2,25.7,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-01 20:00:00,15.78,12.06,11.27,16136750,19057000,22602400,0.0,0.0,202.5,2.6,25.6,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-01 20:30:00,13.62,11.71,11.14,16144000,18859850,22784350,0.0,0.0,202.5,2.6,25.6,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-01 21:00:00,12.25,11.71,11.12,15831950,18678450,22729100,0.0,0.0,180.0,2.2,24.8,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-01 21:30:00,11.62,11.5,10.67,15933950,18477400,23469550,0.0,0.0,180.0,2.2,24.8,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-01 22:00:00,11.84,11.47,10.13,15886250,18456800,23492100,0.0,0.0,180.0,2.1,24.6,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-01 22:30:00,11.02,11.22,9.94,16102900,18249600,23532550,0.0,0.0,180.0,2.1,24.6,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-01 23:00:00,10.58,10.94,8.43,16026200,17697750,23068350,1.5,0.0,337.5,4.2,22.5,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-01 23:30:00,9.97,10.14,5.28,15829550,17045700,22315300,1.5,0.0,337.5,4.2,22.5,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 00:00:00,10.15,11.38,9.83,13460650,15152700,19384750,3.0,0.0,247.5,1.4,21.5,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 00:30:00,10.38,11.21,9.83,13358900,15050100,22081200,3.0,0.0,247.5,1.4,21.5,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 01:00:00,9.98,11.12,9.78,13391550,14925600,23662050,2.0,0.0,247.5,0.8,21.1,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 01:30:00,10.19,10.96,9.0,13265400,14615400,24232450,2.0,0.0,247.5,0.8,21.1,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 02:00:00,10.21,11.22,9.0,13250750,14597050,24874550,0.5,0.0,0.0,1.9,21.1,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 02:30:00,10.05,11.5,9.0,13288150,14705600,25157900,0.5,0.0,0.0,1.9,21.1,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 03:00:00,10.29,11.54,8.98,13843700,15200550,26291750,0.0,0.0,337.5,1.3,20.8,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 03:30:00,10.38,11.72,10.0,14016700,15579250,26043000,0.0,0.0,337.5,1.3,20.8,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 04:00:00,10.45,12.26,9.62,14032400,15377850,25530950,0.0,0.0,22.5,1.7,21.0,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 04:30:00,10.35,12.29,9.84,13689900,15207800,26078250,0.0,0.0,22.5,1.7,21.0,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 05:00:00,10.46,11.72,9.83,13401300,14720300,26550300,0.0,0.01,135.0,1.1,20.8,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 05:30:00,19.48,10.83,6.8,13376250,14257300,27632200,0.0,0.01,135.0,1.1,20.8,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 06:00:00,10.61,9.83,1.42,13081500,13625950,29554700,0.0,0.15,337.5,2.0,21.6,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 06:30:00,10.62,1.0,0.01,12638950,12758350,31173700,0.0,0.15,337.5,2.0,21.6,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 07:00:00,7.41,0.97,0.01,12569700,12677900,32352650,0.0,0.8,0.0,1.3,23.6,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 07:30:00,1.95,0.01,0.01,11878400,11878400,32868200,0.0,0.8,0.0,1.3,23.6,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 08:00:00,7.34,4.65,0.01,13221400,13463100,34600350,0.0,1.68,22.5,1.4,26.0,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 08:30:00,1.91,5.0,0.01,13839550,14027550,35312400,0.0,1.68,22.5,1.4,26.0,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 09:00:00,0.43,6.01,0.01,13681350,13963350,35445250,0.0,2.37,90.0,1.5,28.5,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 09:30:00,0.5,9.77,0.01,13929100,14481400,35889850,0.0,2.37,90.0,1.5,28.5,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 10:00:00,0.0,10.24,0.01,13541250,14366150,36483600,0.0,2.78,112.5,2.2,29.5,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 10:30:00,0.0,10.33,0.01,13907100,14758800,36575100,0.0,2.78,112.5,2.2,29.5,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 11:00:00,0.0,10.49,0.01,14121400,15018550,35947800,0.0,3.35,135.0,2.2,30.6,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 11:30:00,0.0,10.5,0.01,14351050,15333250,35260450,0.0,3.35,135.0,2.2,30.6,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 12:00:00,0.0,10.32,0.01,14360450,15298600,34798300,0.0,3.49,157.5,4.2,30.5,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 12:30:00,0.0,10.36,0.01,14376800,15356350,34392600,0.0,3.49,157.5,4.2,30.5,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 13:00:00,0.0,10.15,0.01,14600200,15459850,34247200,0.0,3.42,180.0,3.8,30.6,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 13:30:00,0.0,9.78,0.01,14252900,14917200,32867250,0.0,3.42,180.0,3.8,30.6,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 14:00:00,2.93,0.03,0.01,14301750,14324200,31238200,0.0,3.15,157.5,4.3,31.1,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 14:30:00,7.55,0.5,0.01,14715800,14870450,30846150,0.0,3.15,157.5,4.3,31.1,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 15:00:00,7.0,1.5,0.01,14405800,14834400,28869000,0.0,2.66,135.0,5.4,30.8,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 15:30:00,7.58,7.5,0.1,14299350,15009400,27578600,0.0,2.66,135.0,5.4,30.8,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 16:00:00,17.92,10.23,6.26,14306450,15501050,26636600,0.0,2.06,157.5,5.1,30.6,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 16:30:00,9.67,11.55,9.62,14192300,15946450,24937750,0.0,2.06,157.5,5.1,30.6,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 17:00:00,10.44,12.09,10.11,14136350,16409200,23883500,0.0,1.26,202.5,6.5,28.2,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 17:30:00,11.3,14.76,11.62,13706650,16962300,22759450,0.0,1.26,202.5,6.5,28.2,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 18:00:00,9.85,15.06,12.79,14170500,17716050,22817350,0.0,0.55,202.5,5.0,27.4,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 18:30:00,10.12,15.33,13.87,14094500,18108700,22360700,0.0,0.55,202.5,5.0,27.4,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 19:00:00,17.92,15.33,14.76,14059150,18263850,22127150,0.0,0.11,157.5,4.8,26.0,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 19:30:00,7.75,15.0,13.66,14145550,18045400,22413100,0.0,0.11,157.5,4.8,26.0,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 20:00:00,9.86,15.31,12.71,13917250,17611050,22483650,0.0,0.0,157.5,4.6,25.6,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 20:30:00,7.83,15.17,12.06,13915900,17454050,22664500,0.0,0.0,157.5,4.6,25.6,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 21:00:00,9.53,15.1,11.9,13897000,17235300,22609850,0.0,0.0,157.5,3.2,25.0,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 21:30:00,10.04,13.27,11.58,14043050,17098050,23071950,0.0,0.0,157.5,3.2,25.0,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 22:00:00,9.8,12.76,11.43,13901850,16828950,22833650,0.0,0.0,157.5,3.7,24.7,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 22:30:00,9.91,12.39,11.14,13972350,16682700,22861850,0.0,0.0,157.5,3.7,24.7,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 23:00:00,9.81,11.41,9.82,14173600,16118150,22502000,0.0,0.0,157.5,2.9,24.5,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-02 23:30:00,10.18,10.83,8.78,14364050,15670550,21696400,0.0,0.0,157.5,2.9,24.5,12.24,144.99,1775.0,145.99,143.99,144.99
2023-07-03 00:00:00,10.38,12.21,9.83,15993100,18126650,21659850,0.0,0.0,180.0,2.6,24.4,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 00:30:00,11.96,11.72,9.5,16053300,17848000,23579450,0.0,0.0,180.0,2.6,24.4,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 01:00:00,10.73,11.69,8.39,16062650,17835800,24433100,0.0,0.0,202.5,1.9,24.2,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 01:30:00,10.3,11.66,5.28,15966700,17595300,25076600,0.0,0.0,202.5,1.9,24.2,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 02:00:00,11.59,11.69,7.91,16252150,17964900,25545050,0.0,0.0,180.0,1.6,24.2,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 02:30:00,8.63,11.69,6.11,16229400,17943850,25827100,0.0,0.0,180.0,1.6,24.2,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 03:00:00,10.02,11.69,6.01,16518450,18200750,26255200,0.0,0.0,202.5,1.4,24.1,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 03:30:00,10.2,11.69,8.49,16380850,18182700,26132500,0.0,0.0,202.5,1.4,24.1,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 04:00:00,10.37,11.17,8.49,16279550,18092900,26245400,0.0,0.0,270.0,0.6,23.9,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 04:30:00,10.41,11.09,8.5,16114100,18016700,25992000,0.0,0.0,270.0,0.6,23.9,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 05:00:00,10.21,11.62,8.78,16424800,18361400,26180650,0.0,0.01,270.0,1.4,24.3,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 05:30:00,17.92,10.94,6.01,17029450,18610450,27158400,0.0,0.01,270.0,1.4,24.3,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 06:00:00,13.83,10.99,5.28,17472250,19103400,27699100,0.0,0.11,315.0,2.1,25.2,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 06:30:00,17.92,10.48,3.0,17925200,19057950,28115200,0.0,0.11,315.0,2.1,25.2,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 07:00:00,10.74,10.64,3.0,18189950,19510000,28257650,0.0,0.64,292.5,1.0,26.6,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 07:30:00,8.95,11.0,3.0,18633950,19914200,27995050,0.0,0.64,292.5,1.0,26.6,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 08:00:00,10.38,10.78,4.65,19546750,20931400,27562250,0.0,1.33,315.0,2.0,26.9,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 08:30:00,12.67,11.19,6.0,20131200,21906800,27407850,0.0,1.33,315.0,2.0,26.9,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 09:00:00,16.41,11.25,7.0,20632400,22546650,27819450,0.0,2.06,112.5,1.5,28.0,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 09:30:00,18.29,11.27,6.01,21176750,22997250,27684100,0.0,2.06,112.5,1.5,28.0,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 10:00:00,18.29,10.14,8.43,21554100,23962250,28066000,0.0,2.52,0.0,1.8,30.3,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 10:30:00,18.29,10.14,8.39,21823150,24161600,28342300,0.0,2.52,0.0,1.8,30.3,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 11:00:00,10.55,10.3,8.49,22076600,24551600,28251550,0.0,2.57,157.5,3.3,30.0,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 11:30:00,10.46,10.3,7.9,22209750,24495500,28485550,0.0,2.57,157.5,3.3,30.0,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 12:00:00,14.1,10.14,3.0,22150450,23773300,29106800,0.0,3.19,157.5,3.9,31.8,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 12:30:00,13.53,10.14,3.0,22113800,23802650,28683350,0.0,3.19,157.5,3.9,31.8,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 13:00:00,11.01,10.3,8.49,22123900,24701250,27924700,0.0,2.78,157.5,4.1,30.7,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 13:30:00,14.16,14.98,6.01,21814000,23807600,26995100,0.0,2.78,157.5,4.1,30.7,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 14:00:00,18.29,15.0,9.47,21466500,24229000,26829900,0.0,2.96,135.0,4.4,30.9,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 14:30:00,12.26,15.15,9.62,21211850,24101800,26324250,0.0,2.96,135.0,4.4,30.9,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 15:00:00,14.47,15.0,10.14,20841250,24184350,25927350,0.0,2.24,157.5,3.7,30.7,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 15:30:00,14.97,15.35,10.93,20298200,24111750,24791950,0.0,2.24,157.5,3.7,30.7,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 16:00:00,16.23,15.38,14.76,19801300,24219050,24297950,0.0,1.47,157.5,2.7,30.1,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 16:30:00,14.59,15.43,14.76,19271400,24052900,23536450,0.0,1.47,157.5,2.7,30.1,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 17:00:00,18.29,15.62,14.76,18658300,23292600,23141350,0.0,0.81,157.5,3.3,29.3,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 17:30:00,18.29,15.86,15.0,18184250,23055600,22563400,0.0,0.81,157.5,3.3,29.3,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 18:00:00,17.08,15.97,15.13,17994550,22789500,22198350,0.0,0.35,135.0,3.6,28.0,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 18:30:00,11.61,16.09,15.19,17901150,22744250,21935200,0.0,0.35,135.0,3.6,28.0,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 19:00:00,10.98,16.03,15.2,17683950,22666150,21922200,0.0,0.1,157.5,2.4,27.3,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 19:30:00,11.2,15.58,14.87,17397800,22251500,22093500,0.0,0.1,157.5,2.4,27.3,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 20:00:00,12.09,15.33,14.0,16870550,21249500,22046000,0.0,0.0,157.5,3.0,26.5,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 20:30:00,8.3,14.99,11.92,16761200,20983800,22157700,0.0,0.0,157.5,3.0,26.5,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 21:00:00,10.63,14.98,11.73,16656950,20709800,22682850,0.0,0.0,135.0,2.5,25.8,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 21:30:00,12.47,13.99,11.52,16474300,20335650,23060500,0.0,0.0,135.0,2.5,25.8,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 22:00:00,11.26,13.87,11.71,16219850,20138700,23575050,0.0,0.0,157.5,1.8,25.5,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 22:30:00,10.83,13.07,11.37,16131350,19907700,23249300,0.0,0.0,157.5,1.8,25.5,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 23:00:00,7.86,12.89,10.95,16103600,19481150,22800950,0.0,0.0,202.5,0.6,25.2,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-03 23:30:00,11.11,12.28,10.0,16459300,18919900,22745750,0.0,0.0,202.5,0.6,25.2,12.08,144.51,1746.0,145.51,143.51,144.51
2023-07-04 00:00:00,9.75,12.45,11.31,16665750,19598600,21377300,0.0,0.0,315.0,2.2,25.2,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 00:30:00,8.84,12.2,10.83,16864100,19546250,23244950,0.0,0.0,315.0,2.2,25.2,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 01:00:00,7.84,11.42,10.3,16721350,19413750,24357450,0.0,0.0,135.0,3.8,25.2,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 01:30:00,7.84,11.1,10.0,16862950,19282650,25058850,0.0,0.0,135.0,3.8,25.2,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 02:00:00,11.5,11.37,10.0,17066900,19401200,25484100,1.0,0.0,270.0,2.9,22.0,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 02:30:00,10.98,11.37,10.0,17126950,19426350,25716150,1.0,0.0,270.0,2.9,22.0,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 03:00:00,11.5,11.27,10.15,17284800,19527000,25969150,0.0,0.0,337.5,3.4,21.8,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 03:30:00,11.5,11.24,10.15,17379650,19349950,26036750,0.0,0.0,337.5,3.4,21.8,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 04:00:00,11.5,11.21,10.15,17329850,19362450,26205850,0.0,0.0,0.0,2.7,24.0,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 04:30:00,15.4,11.14,10.15,17294650,19220850,26295450,0.0,0.0,0.0,2.7,24.0,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 05:00:00,10.72,10.83,9.83,17563200,19200350,26818150,0.0,0.02,315.0,3.0,24.1,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 05:30:00,10.28,10.5,8.41,17908800,19137950,27470400,0.0,0.02,315.0,3.0,24.1,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 06:00:00,10.19,10.15,5.28,18337850,19421800,27947150,0.0,0.19,292.5,3.2,23.5,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 06:30:00,9.38,9.78,4.65,18765900,19629200,28774100,0.0,0.19,292.5,3.2,23.5,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 07:00:00,9.32,9.5,1.47,19053600,19711600,29072750,0.0,0.35,0.0,2.1,23.7,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 07:30:00,10.22,9.0,3.0,19546150,20173300,29782950,0.0,0.35,0.0,2.1,23.7,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 08:00:00,4.06,3.1,1.01,20368400,20974650,29530750,0.0,0.89,45.0,3.8,25.1,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 08:30:00,9.72,5.0,2.22,21218250,21831500,29744450,0.0,0.89,45.0,3.8,25.1,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 09:00:00,9.74,5.0,1.5,21782050,22436900,30748750,0.0,2.23,45.0,3.6,27.1,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 09:30:00,10.3,5.28,2.15,22398000,23125650,30698000,0.0,2.23,45.0,3.6,27.1,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 10:00:00,9.92,8.43,6.0,22892300,24137950,30833250,0.0,2.64,67.5,3.2,28.2,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 10:30:00,10.97,8.58,6.01,23153200,24503350,31120450,0.0,2.64,67.5,3.2,28.2,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 11:00:00,10.87,8.49,5.28,23379350,24755050,30997450,0.0,2.23,90.0,2.8,28.0,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 11:30:00,11.12,8.58,5.28,23333250,24806250,31152650,0.0,2.23,90.0,2.8,28.0,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 12:00:00,10.13,7.0,1.5,23188250,24196250,30767650,0.0,2.59,67.5,2.9,29.1,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 12:30:00,10.09,7.0,3.0,23082300,24296600,30351100,0.0,2.59,67.5,2.9,29.1,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 13:00:00,10.06,9.78,8.78,23058350,25159650,30003650,0.0,2.09,67.5,3.5,29.2,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 13:30:00,10.07,9.78,9.47,22662550,24868700,29168950,0.0,2.09,67.5,3.5,29.2,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 14:00:00,10.18,10.26,9.62,22329050,24681750,28160500,0.0,2.64,112.5,3.4,28.8,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 14:30:00,10.08,11.3,10.15,21722250,24395600,27676500,0.0,2.64,112.5,3.4,28.8,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 15:00:00,13.89,11.0,10.24,21320250,24076100,26658200,0.0,2.35,67.5,5.1,29.6,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 15:30:00,14.39,13.87,13.0,20671350,24051050,25719250,0.0,2.35,67.5,5.1,29.6,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 16:00:00,14.55,15.15,15.0,20522850,24201850,24872050,0.0,1.62,67.5,4.1,29.2,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 16:30:00,13.67,15.4,15.4,19953600,24096300,24293050,0.0,1.62,67.5,4.1,29.2,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 17:00:00,12.69,15.4,15.4,19535750,23484700,24010100,0.0,0.49,67.5,2.5,27.5,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 17:30:00,14.41,15.4,15.31,19406300,23252000,23986100,0.0,0.49,67.5,2.5,27.5,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 18:00:00,13.25,15.58,15.31,19097200,23052400,23577700,0.0,0.46,45.0,3.5,26.7,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 18:30:00,11.99,15.71,15.43,18818050,22959800,23272950,0.0,0.46,45.0,3.5,26.7,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 19:00:00,11.14,15.78,15.58,18567800,22812700,23129950,0.0,0.18,67.5,2.8,26.4,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 19:30:00,11.13,15.15,15.01,18249350,22321000,23185700,0.0,0.18,67.5,2.8,26.4,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 20:00:00,11.13,15.0,13.87,17447500,21418800,23329300,0.0,0.0,135.0,2.1,26.1,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 20:30:00,10.98,14.18,12.0,17075950,20918450,23688400,0.0,0.0,135.0,2.1,26.1,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 21:00:00,11.1,13.71,11.43,16992600,20639950,24099050,0.0,0.0,225.0,3.2,25.7,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 21:30:00,11.34,12.86,11.32,17071150,20382100,24386000,0.0,0.0,225.0,3.2,25.7,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 22:00:00,11.06,12.9,11.21,16923100,20103900,24290100,0.0,0.0,157.5,5.0,24.1,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 22:30:00,11.09,12.57,10.93,17023100,19849550,23891200,0.0,0.0,157.5,5.0,24.1,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 23:00:00,11.89,12.23,10.15,17024800,19387300,23416200,0.0,0.0,157.5,1.8,23.2,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-04 23:30:00,12.83,11.15,9.62,17137000,19016500,23368600,0.0,0.0,157.5,1.8,23.2,12.08,144.51,1746.0,145.56,143.56,144.56
2023-07-05 00:00:00,13.35,12.36,10.0,17488750,19682500,22189000,0.0,0.0,157.5,1.6,22.6,12.1,144.56,1749.0,145.56,143.56,144.56
2023-07-05 00:30:00,10.46,11.37,9.79,17460400,19657950,23804250,0.0,0.0,157.5,1.6,22.6,12.1,144.56,1749.0,145.56,143.56,144.56
2023-07-05 01:00:00,8.27,11.54,9.47,17368150,19768200,24843300,0.0,0.0,135.0,2.3,22.8,12.1,144.56,1749.0,145.56,143.56,144.56
2023-07-05 01:30:00,9.7,11.06,8.49,17296400,19498450,25331600,0.0,0.0,135.0,2.3,22.8,12.1,144.56,1749.0,145.56,143.56,144.56
2023-07-05 02:00:00,8.84,11.24,8.49,17471950,19695100,26159400,0.0,0.0,180.0,2.0,23.5,12.1,144.56,1749.0,145.56,143.56,144.56
2023-07-05 02:30:00,7.84,11.23,8.58,17577900,19779400,26418800,0.0,0.0,180.0,2.0,23.5,12.1,144.56,1749.0,145.56,143.56,144.56
2023-07-05 03:00:00,7.71,11.13,8.78,17527400,19881000,26628300,0.0,0.0,202.5,2.5,24.1,12.1,144.56,1749.0,145.56,143.56,144.56
2023-07-05 03:30:00,7.84,11.23,9.0,17575450,19910850,26763700,0.0,0.0,202.5,2.5,24.1,12.1,144.56,1749.0,145.56,143.56,144.56
2023-07-05 04:00:00,8.54,11.03,9.5,17442650,19796900,26876100,0.0,0.0,157.5,1.6,23.4,12.1,144.56,1749.0,145.56,143.56,144.56
2023-07-05 04:30:00,7.84,11.11,9.83,17398800,19763300,26990300,0.0,0.0,157.5,1.6,23.4,12.1,144.56,1749.0,145.56,143.56,144.56
